Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","57","Belarus","5910","Export Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","57","Belarus","5910","Export Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","57","Belarus","5610","Import Quantity","2733","Pigmeat","2000","2000","tonnes","10539","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","57","Belarus","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","36061","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","57","Belarus","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","79439","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","57","Belarus","5910","Export Quantity","2733","Pigmeat","2000","2000","tonnes","25779","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","57","Belarus","5910","Export Quantity","2733","Pigmeat","2005","2005","tonnes","103306","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","57","Belarus","5910","Export Quantity","2733","Pigmeat","2010","2010","tonnes","97227","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","57","Belarus","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","22886","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","57","Belarus","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","29019","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","57","Belarus","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","11821","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","57","Belarus","5910","Export Quantity","2734","Poultry Meat","2000","2000","tonnes","7915","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","57","Belarus","5910","Export Quantity","2734","Poultry Meat","2005","2005","tonnes","18132","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","57","Belarus","5910","Export Quantity","2734","Poultry Meat","2010","2010","tonnes","39042","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","49009","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","69855","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","89306","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","124610","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2731","Bovine Meat","2005","2005","tonnes","140582","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2731","Bovine Meat","2010","2010","tonnes","171884","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","55343","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","65916","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","89886","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2744","Eggs","2000","2000","tonnes","117333","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2744","Eggs","2005","2005","tonnes","108243","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2744","Eggs","2010","2010","tonnes","102981","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2745","Honey","2000","2000","tonnes","10144","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2745","Honey","2005","2005","tonnes","8246","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2745","Honey","2010","2010","tonnes","22096","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2745","Honey","2000","2000","tonnes","5652","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2745","Honey","2005","2005","tonnes","5105","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2745","Honey","2010","2010","tonnes","18304","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","3977799","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","3480924","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","3944675","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","4327458","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2848","Milk - Excluding Butter","2005","2005","tonnes","3257486","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2848","Milk - Excluding Butter","2010","2010","tonnes","4294026","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","28813","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","39812","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","33544","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2732","Mutton & Goat Meat","2000","2000","tonnes","11403","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2732","Mutton & Goat Meat","2005","2005","tonnes","25696","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2732","Mutton & Goat Meat","2010","2010","tonnes","20831","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2733","Pigmeat","2000","2000","tonnes","120721","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2733","Pigmeat","2005","2005","tonnes","137300","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2733","Pigmeat","2010","2010","tonnes","177945","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2733","Pigmeat","2000","2000","tonnes","766533","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2733","Pigmeat","2005","2005","tonnes","786691","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2733","Pigmeat","2010","2010","tonnes","907265","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2734","Poultry Meat","2000","2000","tonnes","122957","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2734","Poultry Meat","2005","2005","tonnes","180738","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5610","Import Quantity","2734","Poultry Meat","2010","2010","tonnes","185733","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2734","Poultry Meat","2000","2000","tonnes","328324","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2734","Poultry Meat","2005","2005","tonnes","358354","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","255","Belgium","5910","Export Quantity","2734","Poultry Meat","2010","2010","tonnes","455223","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5610","Import Quantity","2731","Bovine Meat","2000","2000","tonnes","498","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5610","Import Quantity","2731","Bovine Meat","2005","2005","tonnes","548","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5610","Import Quantity","2731","Bovine Meat","2010","2010","tonnes","252","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5910","Export Quantity","2731","Bovine Meat","2000","2000","tonnes","1","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5910","Export Quantity","2731","Bovine Meat","2005","2005","tonnes","1","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5910","Export Quantity","2731","Bovine Meat","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5610","Import Quantity","2744","Eggs","2000","2000","tonnes","125","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5610","Import Quantity","2744","Eggs","2005","2005","tonnes","96","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5610","Import Quantity","2744","Eggs","2010","2010","tonnes","102","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5910","Export Quantity","2744","Eggs","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5910","Export Quantity","2744","Eggs","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5910","Export Quantity","2744","Eggs","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5610","Import Quantity","2745","Honey","2000","2000","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5610","Import Quantity","2745","Honey","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5610","Import Quantity","2745","Honey","2010","2010","tonnes","1","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5910","Export Quantity","2745","Honey","2000","2000","tonnes","20","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5910","Export Quantity","2745","Honey","2005","2005","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5910","Export Quantity","2745","Honey","2010","2010","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","23","Belize","5610","Import Quantity","2848","Milk - Excluding Butter","2000","2000","tonnes","23783","S","Standardized data"
